"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",430,"Liberia","LBR","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",40202,8,"kg",40202,40202,NA,66773,NA,66773,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",446,"China, Macao SAR","MAC","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",3109031,8,"kg",3109031,3109031,NA,15598472,NA,15598472,0
"S4",2017,2017,2017,5,1,0,"X",156,"China","CHN",0,"World","W00",446,"China, Macao SAR","MAC","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",2000,8,"kg",2000,2000,NA,2181,NA,2181,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",446,"China, Macao SAR","MAC","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",38420,8,"kg",38420,38420,NA,171923,NA,171923,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",446,"China, Macao SAR","MAC","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1845036,8,"kg",1845036,1845036,NA,12838221,NA,12838221,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",458,"Malaysia","MYS","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",104000,8,"kg",104000,104000,NA,274770,NA,274770,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",458,"Malaysia","MYS","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",460,8,"kg",460,460,NA,2180,NA,2180,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",458,"Malaysia","MYS","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",6287320,8,"kg",6287320,6287320,NA,17382313,NA,17382313,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",480,"Mauritius","MUS","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",134273,8,"kg",134273,134273,NA,375985,NA,375985,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",484,"Mexico","MEX","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1433352,8,"kg",1433352,1433352,NA,2071426,2071426,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",0,"World","W00",484,"Mexico","MEX","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",498460,8,"kg",498460,498460,NA,1110387,1110387,NA,0
"S4",2017,2017,2017,5,1,0,"X",156,"China","CHN",0,"World","W00",484,"Mexico","MEX","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",22005,8,"kg",22005,22005,NA,31331,NA,31331,0
"S4",2017,2017,2017,4,1,0,"M",156,"China","CHN",0,"World","W00",490,"Other Asia, nes","S19","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",403,8,"kg",403,403,NA,5170,5170,NA,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",496,"Mongolia","MNG","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1058980,8,"kg",1058980,1058980,NA,2968696,NA,2968696,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",504,"Morocco","MAR","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1192,8,"kg",1192,1192,NA,3702,NA,3702,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",524,"Nepal","NPL","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",16320,8,"kg",16320,16320,NA,34520,NA,34520,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",86667045,8,"kg",86667045,86667045,NA,156833797,156833797,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",0,"World","W00",528,"Netherlands","NLD","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",100800592,8,"kg",100800592,100800592,NA,154658763,154658763,NA,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",548,"Vanuatu","VUT","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",129839,8,"kg",129839,129839,NA,316709,NA,316709,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",554,"New Zealand","NZL","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",157432,8,"kg",157432,157432,NA,555362,NA,555362,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",562,"Niger","NER","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",191,8,"kg",191,191,NA,2249,NA,2249,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",583,"FS Micronesia","FSM","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",4080,8,"kg",4080,4080,NA,11500,NA,11500,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",591,"Panama","PAN","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",3000,8,"kg",3000,3000,NA,6970,NA,6970,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",598,"Papua New Guinea","PNG","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",776000,8,"kg",776000,776000,NA,2670580,NA,2670580,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",608,"Philippines","PHL","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",13504920,8,"kg",13504920,13504920,NA,35054295,NA,35054295,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",626,"Timor-Leste","TLS","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",84000,8,"kg",84000,84000,NA,126974,NA,126974,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",642,"Romania","ROU","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",4686834,8,"kg",4686834,4686834,NA,6573102,6573102,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",0,"World","W00",642,"Romania","ROU","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",5622380,8,"kg",5622380,5622380,NA,7439128,7439128,NA,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",694,"Sierra Leone","SLE","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",11900,8,"kg",11900,11900,NA,24028,NA,24028,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",694,"Sierra Leone","SLE","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",200,8,"kg",200,200,NA,1210,NA,1210,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",702,"Singapore","SGP","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",475940,8,"kg",475940,475940,NA,5726150,NA,5726150,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",702,"Singapore","SGP","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",4508105,8,"kg",4508105,4508105,NA,16965132,NA,16965132,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",704,"Viet Nam","VNM","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1737,8,"kg",1737,1737,NA,6443,6443,NA,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",705,"Slovenia","SVN","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",14530927,8,"kg",14530927,14530927,NA,23681072,23681072,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",0,"World","W00",705,"Slovenia","SVN","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",10082900,8,"kg",10082900,10082900,NA,13550314,13550314,NA,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",710,"South Africa","ZAF","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1429,8,"kg",1429,1429,NA,4613,NA,4613,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",724,"Spain","ESP","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",238720869,8,"kg",238720869,238720869,NA,441850262,441850262,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",0,"World","W00",724,"Spain","ESP","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",125833133,8,"kg",125833133,125833133,NA,198859223,198859223,NA,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",724,"Spain","ESP","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",99389,8,"kg",99389,99389,NA,2330313,2330313,NA,0
"S4",2017,2017,2017,4,1,0,"M",156,"China","CHN",0,"World","W00",724,"Spain","ESP","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",48249,8,"kg",48249,48249,NA,2670533,2670533,NA,0
"S4",2017,2017,2017,4,1,0,"M",156,"China","CHN",0,"World","W00",764,"Thailand","THA","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",675,8,"kg",675,675,NA,2065,2065,NA,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",764,"Thailand","THA","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",18975,8,"kg",18975,18975,NA,87408,NA,87408,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",776,"Tonga","TON","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",5818,8,"kg",5818,5818,NA,9121,NA,9121,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",784,"United Arab Emirates","ARE","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",598607,8,"kg",598607,598607,NA,1561489,NA,1561489,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",788,"Tunisia","TUN","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",90,8,"kg",90,90,NA,297,NA,297,0
"S4",2017,2017,2017,4,1,0,"M",156,"China","CHN",0,"World","W00",807,"North Macedonia","MKD","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",0,-1,"N/A",0,0,NA,1,1,NA,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",826,"United Kingdom","GBR","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",45652290,8,"kg",45652290,45652290,NA,65066533,65066533,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",0,"World","W00",826,"United Kingdom","GBR","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",27048180,8,"kg",27048180,27048180,NA,31029421,31029421,NA,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",834,"United Rep. of Tanzania","TZA","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",8000,8,"kg",8000,8000,NA,26680,NA,26680,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",842,"USA","USA","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",128363864,8,"kg",128363864,128363864,NA,213298892,213298892,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",0,"World","W00",842,"USA","USA","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",181716220,8,"kg",181716220,181716220,NA,321143689,321143689,NA,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",0,"World","W00",842,"USA","USA","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",35496,8,"kg",35496,35496,NA,639452,639452,NA,0
"S4",2017,2017,2017,4,1,0,"M",156,"China","CHN",0,"World","W00",842,"USA","USA","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1189,8,"kg",1189,1189,NA,23541,23541,NA,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",882,"Samoa","WSM","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",97880,8,"kg",97880,97880,NA,201482,NA,201482,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",0,"World","W00",894,"Zambia","ZMB","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",30,8,"kg",30,30,NA,245,NA,245,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",0,"World","W00",894,"Zambia","ZMB","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",203,8,"kg",203,203,NA,953,NA,953,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",24,"Angola","AGO",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",41,8,"kg",41,41,NA,316,NA,316,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",24,"Angola","AGO",24,"Angola","AGO","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",41,8,"kg",41,41,NA,316,NA,316,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",36,"Australia","AUS",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",392036,8,"kg",392036,392036,NA,1480512,NA,1480512,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",36,"Australia","AUS",36,"Australia","AUS","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",392036,8,"kg",392036,392036,NA,1480512,NA,1480512,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",44,"Bahamas","BHS",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",17729,8,"kg",17729,17729,NA,45962,NA,45962,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",44,"Bahamas","BHS",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",2362,8,"kg",2362,2362,NA,6996,NA,6996,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",44,"Bahamas","BHS",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1189,8,"kg",1189,1189,NA,23541,NA,23541,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",44,"Bahamas","BHS",44,"Bahamas","BHS","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",17729,8,"kg",17729,17729,NA,45962,NA,45962,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",44,"Bahamas","BHS",44,"Bahamas","BHS","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",2362,8,"kg",2362,2362,NA,6996,NA,6996,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",44,"Bahamas","BHS",44,"Bahamas","BHS","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1189,8,"kg",1189,1189,NA,23541,NA,23541,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",56,"Belgium","BEL",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",6805804,8,"kg",6805804,6805804,NA,13204631,13204631,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",56,"Belgium","BEL",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",21316684,8,"kg",21316684,21316684,NA,25579786,25579786,NA,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",56,"Belgium","BEL",56,"Belgium","BEL","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",6805804,8,"kg",6805804,6805804,NA,13204631,13204631,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",56,"Belgium","BEL",56,"Belgium","BEL","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",21316684,8,"kg",21316684,21316684,NA,25579786,25579786,NA,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",76,"Brazil","BRA",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",48716390,8,"kg",48716390,48716390,NA,112502038,112502038,NA,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",76,"Brazil","BRA",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",80876,8,"kg",80876,80876,NA,216497,NA,216497,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",76,"Brazil","BRA",76,"Brazil","BRA","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",48716390,8,"kg",48716390,48716390,NA,112502038,112502038,NA,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",76,"Brazil","BRA",76,"Brazil","BRA","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",80876,8,"kg",80876,80876,NA,216497,NA,216497,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",90,"Solomon Isds","SLB",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",656266,8,"kg",656266,656266,NA,1810952,NA,1810952,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",90,"Solomon Isds","SLB",90,"Solomon Isds","SLB","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",656266,8,"kg",656266,656266,NA,1810952,NA,1810952,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",81400,8,"kg",81400,81400,NA,274400,NA,274400,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",84029,8,"kg",84029,84029,NA,327337,NA,327337,0
"S4",2017,2017,2017,4,0,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",96,"Brunei Darussalam","BRN","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",81400,8,"kg",81400,81400,NA,274400,NA,274400,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",96,"Brunei Darussalam","BRN","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",84029,8,"kg",84029,84029,NA,327337,NA,327337,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",120,"Cameroon","CMR",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1469,8,"kg",1469,1469,NA,2336,NA,2336,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",120,"Cameroon","CMR",120,"Cameroon","CMR","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1469,8,"kg",1469,1469,NA,2336,NA,2336,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",166727901,8,"kg",166727901,166727901,NA,273501799,273501799,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",125706992,8,"kg",125706992,125706992,NA,183969081,183969081,NA,0
"S4",2017,2017,2017,5,1,0,"X",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",27006,8,"kg",27006,27006,NA,42867,NA,42867,0
"S4",2017,2017,2017,4,1,0,"M",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",18,8,"kg",18,18,NA,42,42,NA,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",88628,8,"kg",88628,88628,NA,295130,NA,295130,0
"S4",2017,2017,2017,4,0,0,"M",156,"China","CHN",124,"Canada","CAN",124,"Canada","CAN","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",166697891,8,"kg",166697891,166697891,NA,273468686,273468686,NA,0
"S4",2017,2017,2017,5,1,0,"M",156,"China","CHN",124,"Canada","CAN",124,"Canada","CAN","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",125578887,8,"kg",125578887,125578887,NA,183697766,183697766,NA,0
"S4",2017,2017,2017,5,1,0,"X",156,"China","CHN",124,"Canada","CAN",124,"Canada","CAN","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",27006,8,"kg",27006,27006,NA,42867,NA,42867,0
"S4",2017,2017,2017,4,1,0,"M",156,"China","CHN",124,"Canada","CAN",124,"Canada","CAN","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",18,8,"kg",18,18,NA,42,42,NA,0
"S4",2017,2017,2017,4,1,0,"X",156,"China","CHN",124,"Canada","CAN",124,"Canada","CAN","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",88628,8,"kg",88628,88628,NA,295130,NA,295130,0
